OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
IRIDIUM 33 DEB,1997-051CL,2024-01-20T10:53:40.185312,14.48190963,.0011101,86.3949,351.9936,184.5278,302.1762,0,U,34077,999,78256,.23515E-2,.8795E-4,0
IRIDIUM 33 DEB,1997-051CN,2024-01-20T07:19:34.025952,14.58236615,.0007953,86.3857,316.8515,175.9363,346.4342,0,U,34079,999,78800,.22837E-2,.10574E-3,0
IRIDIUM 33 DEB,1997-051CV,2024-01-20T20:28:05.846880,14.62665629,.0010711,86.3757,340.8918,201.6399,187.8575,0,U,34086,999,78412,.55451E-2,.28338E-3,0
IRIDIUM 33 DEB,1997-051CX,2024-01-20T09:19:39.141408,14.56550915,.0013292,86.4002,338.6852,105.8771,13.5025,0,U,34088,999,78556,.32257E-2,.14412E-3,0
IRIDIUM 33 DEB,1997-051DA,2024-01-20T11:24:33.773760,14.43759239,.0068194,86.3629,11.8859,145.6393,214.9248,0,U,34091,999,77765,.28573E-2,.1002E-3,0
IRIDIUM 33 DEB,1997-051DG,2024-01-20T06:52:49.379232,14.25356155,.009386,86.2048,304.6101,79.9532,281.2233,0,U,34097,999,77221,.21319E-2,.5279E-4,0
IRIDIUM 33 DEB,1997-051DL,2024-01-20T11:13:42.065472,15.50994418,.0036539,86.3250,10.7836,120.2822,240.2062,0,U,34101,999,77854,.3476E-1,.2338575E-1,0
IRIDIUM 33 DEB,1997-051DM,2024-01-20T14:07:11.498592,14.47853066,.0083662,86.3680,48.3049,359.7237,118.4876,0,U,34102,999,77331,.61002E-2,.23673E-3,0
IRIDIUM 33 DEB,1997-051DR,2024-01-20T14:16:36.583104,14.67974651,.0012411,86.3563,291.8422,134.7787,303.4056,0,U,34106,999,78874,.3331E-2,.19152E-3,0
IRIDIUM 33 DEB,1997-051DS,2024-01-20T19:00:02.816064,14.74888256,.0007017,86.3695,300.0763,142.3637,271.4260,0,U,34107,999,78969,.58773E-2,.39646E-3,0
IRIDIUM 33 DEB,1997-051DY,2024-01-20T16:02:33.487296,14.33796433,.0059496,86.2152,278.4579,198.4977,161.4057,0,U,34145,999,77699,.14445E-2,.4114E-4,0
IRIDIUM 33 DEB,1997-051DZ,2024-01-20T19:01:08.150880,14.40975916,.0034266,86.2861,293.3282,0.7363,60.0419,0,U,34146,999,78122,.1613E-2,.5236E-4,0
IRIDIUM 33 DEB,1997-051EN,2024-01-20T09:54:53.660448,14.35129783,.0031445,86.3540,342.5199,38.1941,322.1475,0,U,34159,999,78017,.88865E-3,.2569E-4,0
IRIDIUM 33 DEB,1997-051ES,2024-01-20T12:41:41.052768,14.41925484,.0019734,86.3299,302.2039,272.5485,213.5900,0,U,34350,999,78305,.74813E-3,.2474E-4,0
IRIDIUM 33 DEB,1997-051ET,2024-01-20T19:07:48.276192,15.65993092,.0025092,86.3735,297.9352,109.7997,250.5979,0,U,34351,999,79305,.16172E-1,.1870655E-1,0
IRIDIUM 33 DEB,1997-051FA,2024-01-20T15:36:30.488832,14.76063902,.0022068,86.3163,273.7471,329.4757,58.2928,0,U,34358,999,78753,.48339E-2,.33603E-3,0
IRIDIUM 33 DEB,1997-051FJ,2024-01-20T09:55:26.575392,14.43087518,.0020096,86.3761,347.6087,295.8704,190.9303,0,U,34366,999,78158,.20809E-2,.7015E-4,0
IRIDIUM 33 DEB,1997-051FT,2024-01-20T15:36:48.506688,14.15394744,.0107177,86.4302,101.3199,161.6901,355.2265,0,U,34375,999,77010,.82325E-3,.1715E-4,0
IRIDIUM 33 DEB,1997-051FU,2024-01-20T12:30:25.126560,14.44637529,.0035158,86.3054,312.9534,348.0662,11.9702,0,U,34376,999,77950,.32806E-2,.11472E-3,0
IRIDIUM 33 DEB,1997-051GB,2024-01-20T08:15:59.819040,14.62374924,.0018944,86.4086,321.8461,33.2471,97.0244,0,U,34486,999,78763,.28544E-2,.14501E-3,0
IRIDIUM 33 DEB,1997-051GC,2024-01-20T06:41:45.783168,14.41237091,.0029535,86.3456,309.9164,257.6102,255.5882,0,U,34487,999,78267,.44409E-3,.146E-4,0
IRIDIUM 33 DEB,1997-051GD,2024-01-20T03:34:23.635488,14.67979865,.0019816,86.3408,267.8030,320.0485,39.9270,0,U,34488,999,78925,.25984E-2,.14964E-3,0
IRIDIUM 33 DEB,1997-051GE,2024-01-20T10:53:33.056448,14.80246145,.0041037,86.3941,24.1761,358.4739,1.6350,0,U,34489,999,77904,.11151E-1,.87029E-3,0
IRIDIUM 33 DEB,1997-051GH,2024-01-20T01:55:55.284672,14.00237796,.0267843,86.4832,248.0092,269.9447,246.0643,0,U,34492,999,75278,.48082E-2,.9709E-4,0
IRIDIUM 33 DEB,1997-051GN,2024-01-20T08:26:08.308320,14.22947150,.0088406,86.2825,346.9873,43.1778,108.7330,0,U,34497,999,77020,.158E-2,.3717E-4,0
IRIDIUM 33 DEB,1997-051GU,2024-01-20T15:00:31.543776,14.75938829,.0015808,86.3088,235.4706,96.8034,263.4985,0,U,34503,999,79128,.25039E-2,.17294E-3,0
IRIDIUM 33 DEB,1997-051GZ,2024-01-20T12:08:44.536992,14.29855853,.0070628,86.3740,33.9008,270.8002,88.5099,0,U,34508,999,77386,.18821E-2,.499E-4,0
IRIDIUM 33 DEB,1997-051HC,2024-01-20T08:40:50.005632,14.73855941,.0028362,86.3781,326.8205,45.2122,84.6325,0,U,34511,999,78500,.59992E-2,.39748E-3,0
IRIDIUM 33 DEB,1997-051HN,2024-01-20T08:17:55.477536,14.50064923,.0008113,86.3870,331.9651,76.5015,283.7093,0,U,34521,999,78391,.19449E-2,.7564E-4,0
IRIDIUM 33 DEB,1997-051HR,2024-01-20T18:32:15.791136,14.82769552,.0026652,86.3288,291.7801,33.5941,326.6964,0,U,34524,999,78622,.71059E-2,.58204E-3,0
IRIDIUM 33 DEB,1997-051HS,2024-01-20T20:30:04.753152,14.39377895,.0003594,86.3769,341.2117,176.6854,245.4942,0,U,34525,999,78176,.8103E-3,.2538E-4,0
IRIDIUM 33 DEB,1997-051HW,2024-01-20T19:57:16.935264,14.39004900,.0005013,86.3675,329.8854,340.1799,19.9204,0,U,34529,999,78242,.47164E-3,.1474E-4,0
IRIDIUM 33 DEB,1997-051JF,2024-01-20T18:29:55.714272,14.35358037,.0043716,86.2789,306.8315,73.9393,315.8484,0,U,34538,999,77888,.14011E-2,.408E-4,0
IRIDIUM 33 DEB,1997-051JH,2024-01-20T16:35:10.162176,14.58897676,.00247,86.3195,259.1133,31.8942,31.3080,0,U,34540,999,78916,.12518E-2,.5909E-4,0
IRIDIUM 33 DEB,1997-051JU,2024-01-20T07:12:13.599360,14.87717879,.0021853,86.3684,309.8316,355.1982,4.9030,0,U,34643,999,78334,.7587E-2,.70063E-3,0
IRIDIUM 33 DEB,1997-051JZ,2024-01-20T11:13:53.925600,13.95508916,.0215538,86.4108,196.8955,288.9506,68.8419,0,U,34648,999,75250,.31016E-2,.5129E-4,0
IRIDIUM 33 DEB,1997-051KC,2024-01-20T13:19:41.482272,14.10888189,.0176554,86.2865,71.5593,243.3478,114.9531,0,U,34651,999,76100,.36728E-2,.7636E-4,0
IRIDIUM 33 DEB,1997-051KD,2024-01-19T18:21:10.418688,14.51995843,.0035741,86.3336,285.8749,115.2167,306.1129,0,U,34652,999,78465,.13224E-2,.5406E-4,0
IRIDIUM 33 DEB,1997-051KM,2024-01-20T19:57:32.478624,14.47926366,.0009356,86.3851,335.9284,159.3159,229.8834,0,U,34690,999,78076,.21028E-2,.782E-4,0
IRIDIUM 33 DEB,1997-051KQ,2024-01-19T21:46:16.063104,14.67118630,.0020768,86.3322,266.3356,331.5966,125.1459,0,U,34693,999,78603,.27146E-2,.15337E-3,0
IRIDIUM 33 DEB,1997-051KT,2024-01-20T09:03:48.068352,14.28298043,.0118703,86.2044,338.4477,303.4363,184.2175,0,U,34696,999,76675,.89451E-2,.24142E-3,0
IRIDIUM 33 DEB,1997-051KZ,2024-01-20T14:19:25.573728,14.75971285,.0032446,86.3029,224.0037,169.9886,190.1987,0,U,34702,999,79112,.2548E-2,.17729E-3,0
IRIDIUM 33 DEB,1997-051LJ,2024-01-20T07:52:39.816768,14.36901191,.0016756,86.3427,328.9431,342.0453,170.5725,0,U,34765,999,77657,.88838E-3,.265E-4,0
IRIDIUM 33 DEB,1997-051LS,2024-01-20T06:33:45.997056,14.80589917,.0005833,86.3997,326.7827,263.8862,96.1695,0,U,34773,999,78784,.5892E-2,.45471E-3,0
