OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SPACEBEE-178,2023-084AT,2024-01-20T07:46:34.870080,15.23130505,.0012398,97.5281,140.5448,161.3562,198.8131,0,U,56973,999,3359,.1471E-2,.34856E-3,0
SPACEBEE-176,2023-084AV,2024-01-20T19:26:00.916512,15.23723011,.0012082,97.5263,141.0933,158.0349,202.1408,0,U,56975,999,3367,.13472E-2,.32468E-3,0
SPACEBEE-174,2023-084AW,2024-01-20T00:08:20.198976,15.23881305,.0012205,97.5261,140.3260,160.6815,199.4887,0,U,56976,999,3355,.1426E-2,.34544E-3,0
SPACEBEE-173,2023-084AY,2024-01-20T07:50:22.910784,15.23976401,.0012442,97.5262,140.6690,158.9723,201.2028,0,U,56978,999,3360,.13865E-2,.33679E-3,0
SPACEBEE-172,2023-084AZ,2024-01-20T06:34:50.018592,15.23890739,.0012548,97.5258,140.5758,160.2987,199.8737,0,U,56979,999,3359,.14168E-2,.34333E-3,0
SPACEBEE-171,2023-084BA,2024-01-20T07:42:07.822368,15.24043191,.0012468,97.5260,140.6782,158.9619,201.2133,0,U,56980,999,3360,.13815E-2,.33624E-3,0
SPACEBEE-169,2023-084BC,2024-01-20T19:52:31.304640,15.23759694,.0012659,97.5249,141.0447,157.3758,202.8039,0,U,56982,999,3367,.13905E-2,.33561E-3,0
SPACEBEE-170,2023-084BD,2024-01-20T08:03:21.951072,15.23799456,.0012046,97.5277,140.6740,156.2270,203.9526,0,U,56983,999,3360,.15037E-2,.36348E-3,0
SPACEBEE-168,2023-084BE,2024-01-20T07:00:46.568160,15.24979253,.001232,97.5257,140.7502,160.8593,199.3110,0,U,56984,999,3360,.16469E-2,.41272E-3,0
SPACEBEE-175,2023-084BF,2024-01-20T07:27:38.939040,15.23807273,.001344,97.5276,140.7105,162.7028,197.4670,0,U,56985,999,3360,.14086E-2,.34059E-3,0
