OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2476,2011-064A,2024-01-20T12:11:57.909696,2.13101590,.0023719,64.8233,102.6404,236.0517,117.3167,0,U,37867,999,9503,0,-.5E-6,0
COSMOS 2477,2011-064B,2024-01-20T08:45:22.842144,2.13101372,.0020903,64.8303,102.7162,236.8120,184.2971,0,U,37868,999,9503,0,-.5E-6,0
COSMOS 2475,2011-064C,2024-01-20T10:19:42.419712,2.13101558,.0025508,64.8376,102.7275,252.1156,177.8452,0,U,37869,999,9504,0,-.5E-6,0
BEIDOU-2 IGSO-5,2011-073A,2024-01-20T16:52:42.521952,1.00284930,.0093966,49.2801,282.3050,220.7039,324.2777,0,U,37948,999,4459,0,-.145E-5,0
LUCH-5A,2011-074B,2024-01-20T15:26:56.087808,1.00272942,.0003157,6.5013,87.3979,201.2183,229.4795,0,U,37951,999,4424,0,-.51E-6,0
BEIDOU-2 G5,2012-008A,2024-01-20T11:20:42.306432,1.00275884,.0009279,2.0424,70.3626,218.2485,59.6698,0,U,38091,999,4355,0,.58E-6,0
BEIDOU-2 M3,2012-018A,2024-01-20T04:42:14.976288,1.86231193,.0024319,56.4339,334.2969,266.5504,93.1632,0,U,38250,999,7957,0,-.109E-5,0
BEIDOU-2 M4,2012-018B,2024-01-20T03:02:40.557120,1.86231942,.0015293,56.3428,333.5821,271.8965,87.9206,0,U,38251,999,7957,0,-.109E-5,0
SES-5,2012-036A,2024-01-20T07:18:42.683616,1.00274581,.0002182,0.0235,354.3659,297.0855,302.3595,0,U,38652,999,3567,0,.39E-6,0
BEIDOU-2 M6,2012-050B,2024-01-19T20:04:35.836032,1.86231004,.0012401,55.7945,92.1593,327.9415,32.0211,0,U,38775,999,7693,0,-.69E-6,0
GSAT-10,2012-051B,2024-01-20T13:00:32.582592,1.00272129,.0004896,0.0901,269.1238,358.4621,129.9526,0,U,38779,999,4130,0,-.161E-5,0
NAVSTAR 67 (USA 239),2012-053A,2024-01-19T19:43:01.893216,2.00556123,.0148872,53.5147,179.5718,54.7158,306.6466,0,U,38833,999,8180,0,.76E-6,0
GSAT0103 (GALILEO-FM3),2012-055A,2024-01-19T14:19:10.795872,1.70473383,.0003785,55.3411,125.7186,252.2575,107.6824,0,U,38857,999,7015,0,-.25E-6,0
GSAT0104 (GALILEO-FM4),2012-055B,2024-01-20T03:39:36.979776,1.70473603,.0001748,55.3412,125.7049,224.7009,135.2642,0,U,38858,999,7002,0,-.3E-6,0
BEIDOU-2 G6,2012-059A,2024-01-20T11:27:50.873760,1.00274483,.0009313,2.1808,81.4717,288.5213,5.2535,0,U,38953,999,4109,0,-.173E-5,0
LUCH-5B,2012-061A,2024-01-20T09:15:53.613216,1.00271140,.0003101,8.5611,57.9933,184.9199,358.9776,0,U,38977,999,4080,0,-.139E-5,0
COSMOS 2485,2013-019A,2024-01-20T11:00:46.018944,2.13101605,.0024048,64.9824,103.1951,232.2114,127.6022,0,U,39155,999,8355,0,-.5E-6,0
NAVSTAR 68 (USA 242),2013-023A,2024-01-20T04:27:51.854976,2.00563404,.0120742,55.2409,304.5811,42.2665,318.6777,0,U,39166,999,7825,0,-.78E-6,0
IRNSS-1A,2013-034A,2024-01-16T17:56:29.351616,1.00274097,.0021456,33.7321,76.7000,188.7939,174.2981,0,U,39199,999,3852,0,.65E-6,0
NAVSTAR 69 (USA 248),2014-008A,2024-01-20T04:32:07.463328,2.00559477,.0068464,53.5994,185.1339,215.7975,143.7285,0,U,39533,999,7205,0,.8E-6,0
ASTRA 5B,2014-011B,2024-01-20T06:01:09.448320,1.00268816,.0004684,0.0911,295.8340,356.8992,300.1733,0,U,39617,999,3585,0,.141E-5,0
COSMOS 2492,2014-012A,2024-01-20T09:56:33.821376,2.13103054,.0015147,65.7278,343.6308,318.4954,41.3833,0,U,39620,999,7651,0,-.81E-6,0
IRNSS-1B,2014-017A,2024-01-16T17:56:29.351616,1.00272328,.0016955,29.2824,255.3927,180.6858,3.8030,0,U,39635,999,3593,0,.122E-5,0
LUCH-5V,2014-023A,2024-01-20T17:32:42.867744,1.00274638,.0003607,2.9279,76.8437,228.1534,172.4555,0,U,39727,999,55370,0,-.268E-5,0
NAVSTAR 70 (USA 251),2014-026A,2024-01-20T11:17:30.602112,2.00578744,.0032917,56.7102,5.6314,311.2068,48.5159,0,U,39741,999,7090,0,-.88E-6,0
COSMOS 2500,2014-032A,2024-01-20T03:02:05.613504,2.13105961,.0006529,65.6658,343.4572,226.3250,133.6156,0,U,40001,999,7472,0,-.79E-6,0
NAVSTAR 71 (USA 256),2014-045A,2024-01-20T01:23:09.907584,2.00555731,.0026528,54.8671,123.5686,117.3761,242.8855,0,U,40105,999,6844,0,-.38E-6,0
GSAT0201 (GALILEO 5),2014-050A,2024-01-20T07:48:35.970048,1.85519510,.1605691,49.8049,309.0423,145.5445,226.0181,0,U,40128,999,6201,0,-.106E-5,0
GSAT0202 (GALILEO 6),2014-050B,2024-01-18T23:12:55.589184,1.85520189,.1603962,49.8244,308.1710,146.3013,225.0364,0,U,40129,999,6415,0,-.104E-5,0
IRNSS-1C,2014-061A,2024-01-20T08:01:12.427968,1.00275182,.0017684,4.3017,108.7115,1.3445,212.3805,0,U,40269,999,3387,0,-.161E-5,0
NAVSTAR 72 (USA 258),2014-068A,2024-01-20T10:09:03.973824,2.00549979,.0048386,56.2939,65.0502,60.3011,300.2388,0,U,40294,999,6756,0,-.65E-6,0
COSMOS 2501,2014-075A,2024-01-20T09:04:28.557120,2.13101301,.0018022,63.6288,220.8519,203.4130,156.5545,0,U,40315,999,7112,0,.111E-5,0
NAVSTAR 73 (USA 260),2015-013A,2024-01-20T13:37:17.140800,2.00574723,.0086519,53.4013,240.5589,28.5069,332.0308,0,U,40534,999,6462,0,.71E-6,0
GSAT0203 (GALILEO 7),2015-017A,2024-01-19T08:04:50.024640,1.70475727,.0005409,56.9196,5.5411,274.3005,85.6396,0,U,40544,999,5420,0,-.87E-6,0
GSAT0204 (GALILEO 8),2015-017B,2024-01-20T04:15:16.583328,1.70475440,.0004913,56.9261,5.5330,264.4560,95.4887,0,U,40545,999,1726,0,-.89E-6,0
IRNSS-1D,2015-018A,2024-01-19T13:15:14.724000,1.00265146,.0018726,27.7910,255.2870,179.1795,354.4710,0,U,40547,999,3242,0,-.257E-5,0
BEIDOU-3S IGSO-1S,2015-019A,2024-01-19T18:22:42.595392,1.00282018,.00355,50.8487,305.9542,194.7717,349.0522,0,U,40549,999,3225,0,-.197E-5,0
NAVSTAR 74 (USA 262),2015-033A,2024-01-20T05:31:35.359968,2.00574706,.0091517,54.7267,303.1264,16.0510,344.2598,0,U,40730,999,6236,0,-.76E-6,0
BEIDOU-3S M2S,2015-037A,2024-01-19T06:06:26.381664,1.86232978,.0011513,55.5794,332.1257,264.1158,95.7480,0,U,40748,999,5773,0,-.105E-5,0
BEIDOU-3S M1S,2015-037B,2024-01-20T01:28:48.341568,1.86232896,.0006926,55.5823,332.0850,324.9380,35.0096,0,U,40749,999,5775,0,-.11E-5,0
GSAT0205 (GALILEO 9),2015-045A,2024-01-19T22:42:09.552960,1.70473092,.0006301,55.2893,245.8942,36.8709,323.2460,0,U,40889,999,5202,0,.55E-6,0
GSAT0206 (GALILEO 10),2015-045B,2024-01-20T03:59:52.791936,1.70473227,.0004275,55.2881,245.8836,34.8956,325.2067,0,U,40890,999,5205,0,.56E-6,0
BEIDOU-3S IGSO-2S,2015-053A,2024-01-17T14:30:45.749088,1.00252427,.0046153,50.5932,269.1737,191.7705,325.9662,0,U,40938,999,3051,0,-.107E-5,0
NAVSTAR 75 (USA 265),2015-062A,2024-01-20T06:46:01.095168,2.00562260,.0094421,56.2761,64.9079,224.1003,135.1994,0,U,41019,999,6020,0,-.66E-6,0
GSAT-15,2015-065A,2024-01-19T14:52:55.018272,1.00273532,.000201,0.0938,266.4220,350.9223,177.8563,0,U,41028,999,3004,0,-.253E-5,0
GSAT0209 (GALILEO 12),2015-079A,2024-01-18T13:51:05.418720,1.70474723,.000252,55.3587,125.4547,309.0026,50.9607,0,U,41174,999,4976,0,-.15E-6,0
GSAT0208 (GALILEO 11),2015-079B,2024-01-19T09:12:05.874048,1.70474220,.0004323,55.3574,125.4304,292.0164,67.9203,0,U,41175,999,5019,0,-.23E-6,0
IRNSS-1E,2016-003A,2024-01-18T14:50:58.693632,1.00274643,.0021818,31.2882,75.7390,189.5490,186.8229,0,U,41241,999,2937,0,-.315E-5,0
NAVSTAR 76 (USA 266),2016-007A,2024-01-19T20:49:01.885152,2.00568998,.0076137,55.0671,124.3853,235.2928,123.9800,0,U,41328,999,5820,0,-.34E-6,0
COSMOS 2514,2016-008A,2024-01-20T08:38:02.502816,2.13102590,.0010505,65.4616,342.9962,225.6783,134.2298,0,U,41330,999,6189,0,-.81E-6,0
IRNSS-1F,2016-015A,2024-01-20T06:03:39.824064,1.00267503,.0021499,3.2298,123.6583,184.9694,293.8293,0,U,41384,999,2885,0,.16E-5,0
BEIDOU-2 IGSO-6,2016-021A,2024-01-20T13:00:32.582592,1.00256416,.0049449,58.9528,46.8512,225.5940,135.1077,0,U,41434,999,2867,0,-.14E-5,0
IRNSS-1G,2016-027A,2024-01-20T13:24:00.770400,1.00276171,.0003834,3.1142,125.0390,273.2787,51.5985,0,U,41469,999,2836,0,-.333E-5,0
GSAT0211 (GALILEO 14),2016-030A,2024-01-20T02:12:54.281088,1.70473307,.0004173,55.4357,245.8808,8.7062,351.3752,0,U,41549,999,4768,0,.56E-6,0
GSAT0210 (GALILEO 13),2016-030B,2024-01-19T19:07:41.118816,1.70473475,.000204,55.4354,245.8900,351.3572,8.7123,0,U,41550,999,4767,0,.54E-6,0
COSMOS 2516,2016-032A,2024-01-20T11:18:05.679648,2.13106406,.0014673,63.8560,221.2883,210.4944,149.4707,0,U,41554,999,5950,0,.112E-5,0
BEIDOU-2 G7,2016-037A,2024-01-20T12:11:42.838944,1.00272286,.0009343,1.5518,67.3041,314.8368,30.7280,0,U,41586,999,2797,0,-.351E-5,0
EUTELSAT 117 WEST B,2016-038B,2024-01-20T07:09:12.492000,1.00272075,.0000218,0.0070,126.1706,261.4959,81.7948,0,U,41589,999,2785,0,-.7E-7,0
GSAT0207 (GALILEO 15),2016-069A,2024-01-20T15:08:06.146880,1.70474512,.0003202,55.0231,125.4361,286.4744,73.4685,0,U,41859,999,4464,0,-.34E-6,0
GSAT0212 (GALILEO 16),2016-069B,2024-01-19T21:33:52.382880,1.70474927,.0001535,55.0204,125.4530,325.6450,34.3254,0,U,41860,999,4466,0,-.28E-6,0
GSAT0213 (GALILEO 17),2016-069C,2024-01-19T02:13:15.569184,1.70473399,.0003757,55.0222,125.4817,260.6405,99.3006,0,U,41861,999,4451,0,-.21E-6,0
GSAT0214 (GALILEO 18),2016-069D,2024-01-20T09:53:46.335840,1.70473845,.0005143,55.0221,125.4390,275.6498,84.2702,0,U,41862,999,4466,0,-.32E-6,0
SES-15,2017-026A,2024-01-20T19:05:42.520992,1.00270092,.00005,0.0193,38.4399,252.2621,346.2118,0,U,42709,999,2537,0,.64E-6,0
QZS-2 (MICHIBIKI-2),2017-028A,2024-01-20T12:50:42.624384,1.00275677,.0753027,40.8131,255.8861,269.8375,288.1430,0,U,42738,999,2431,0,-.119E-5,0
QZS-3 (MICHIBIKI-3),2017-048A,2024-01-20T12:50:42.624384,1.00269915,.0002793,0.0636,215.2536,86.4756,137.3737,0,U,42917,999,2344,0,-.344E-5,0
COSMOS 2522,2017-055A,2024-01-17T20:30:45.738720,2.13101884,.0005242,64.0895,221.9437,230.7695,129.2312,0,U,42939,999,4919,0,.95E-6,0
QZS-4 (MICHIBIKI-4),2017-062A,2024-01-20T16:15:34.900128,1.00295924,.0751756,40.5792,354.6748,268.7464,236.9622,0,U,42965,999,2299,0,-.355E-5,0
BEIDOU-3 M1,2017-069A,2024-01-20T03:21:08.023680,1.86231219,.0010519,55.9457,92.2257,291.5263,68.3996,0,U,43001,999,4223,0,-.7E-6,0
BEIDOU-3 M2,2017-069B,2024-01-17T22:17:30.126624,1.86230973,.0007684,55.9433,92.3361,311.9185,48.0578,0,U,43002,999,4218,0,-.5E-6,0
GSAT0215 (GALILEO 19),2017-079A,2024-01-19T17:29:03.889536,1.70473975,.0001601,55.4133,245.7147,15.7842,344.2935,0,U,43055,999,3799,0,.54E-6,0
GSAT0216 (GALILEO 20),2017-079B,2024-01-18T20:19:53.532768,1.70474110,.0002638,55.4137,245.7390,328.6407,31.4138,0,U,43056,999,3799,0,.5E-6,0
GSAT0217 (GALILEO 21),2017-079C,2024-01-19T15:41:57.920640,1.70473993,.0002903,55.4110,245.7155,346.5131,13.5516,0,U,43057,999,3799,0,.54E-6,0
GSAT0218 (GALILEO 22),2017-079D,2024-01-20T11:03:29.241504,1.70474102,.0002796,55.4109,245.6908,312.6960,47.3559,0,U,43058,999,3800,0,.57E-6,0
BEIDOU-3 M7,2018-003A,2024-01-20T08:43:39.193248,1.86232287,.0003706,55.0361,332.7441,45.7436,314.2794,0,U,43107,999,4099,0,-.112E-5,0
BEIDOU-3 M8,2018-003B,2024-01-20T07:16:08.380992,1.86230772,.0004456,55.0292,332.7325,275.0396,84.9023,0,U,43108,999,4099,0,-.111E-5,0
BEIDOU-3 M4,2018-018A,2024-01-19T16:05:54.022560,1.86231158,.0004629,55.9042,92.3355,336.1078,23.9085,0,U,43207,999,4036,0,-.68E-6,0
BEIDOU-3 M3,2018-018B,2024-01-20T06:35:01.464864,1.86231325,.000799,55.9041,92.3198,300.6254,59.3337,0,U,43208,999,4037,0,-.7E-6,0
BEIDOU-3 M9,2018-029A,2024-01-19T23:01:42.262752,1.86232426,.0001855,54.9253,330.4794,299.7349,60.2412,0,U,43245,999,3952,0,-.11E-5,0
BEIDOU-3 M10,2018-029B,2024-01-19T21:20:41.062560,1.86232624,.0004833,54.9225,330.5105,351.2931,8.6931,0,U,43246,999,3950,0,-.109E-5,0
IRNSS-1I,2018-035A,2024-01-20T18:12:05.397120,1.00273485,.0021297,28.7647,87.9872,185.9215,173.7508,0,U,43286,999,2126,0,.63E-6,0
COSMOS 2527,2018-053A,2024-01-19T16:34:18.050880,2.13102164,.0009287,65.1429,103.3421,230.7774,129.1720,0,U,43508,999,4353,0,-.46E-6,0
BEIDOU-2 IGSO-7,2018-057A,2024-01-10T20:41:22.811712,1.00244014,.0064938,55.1290,170.7303,228.9651,129.2611,0,U,43539,999,2023,0,-.75E-6,0
GSAT0221 (GALILEO 25),2018-060A,2024-01-20T08:38:50.821152,1.70475595,.0005936,57.2998,5.4763,287.3855,72.5499,0,U,43564,999,3418,0,-.89E-6,0
GSAT0222 (GALILEO 26),2018-060B,2024-01-18T19:39:07.427808,1.70475280,.0004872,57.3032,5.5191,265.0015,94.9452,0,U,43565,999,3420,0,-.85E-6,0
GSAT0219 (GALILEO 23),2018-060C,2024-01-20T05:08:21.265728,1.70475613,.0005225,57.3025,5.4836,293.8279,66.1179,0,U,43566,999,3420,0,-.89E-6,0
GSAT0220 (GALILEO 24),2018-060D,2024-01-19T06:16:32.087136,1.70475422,.0005456,57.3023,5.5089,289.4597,70.4832,0,U,43567,999,3417,0,-.86E-6,0
BEIDOU-3 M5,2018-062A,2024-01-19T00:52:28.918848,1.86228563,.0001627,54.1537,212.2491,349.7481,10.2767,0,U,43581,999,3724,0,.109E-5,0
BEIDOU-3 M6,2018-062B,2024-01-20T12:19:55.223040,1.86229568,.0007079,54.1531,212.1882,40.3476,319.7343,0,U,43582,999,3727,0,.109E-5,0
BEIDOU-3 M12,2018-067A,2024-01-20T10:46:19.357824,1.86231548,.0008209,54.2423,210.8586,31.1245,328.9511,0,U,43602,999,3675,0,.109E-5,0
BEIDOU-3 M11,2018-067B,2024-01-20T01:05:51.793440,1.86231468,.00049,54.2393,210.8377,28.6811,331.3728,0,U,43603,999,3677,0,.11E-5,0
BEIDOU-3 M13,2018-072A,2024-01-20T00:07:52.395456,1.86231052,.0007281,55.8745,91.8606,285.2033,74.7544,0,U,43622,999,3628,0,-.69E-6,0
BEIDOU-3 M14,2018-072B,2024-01-20T09:47:20.345568,1.86231075,.0004514,55.8768,91.8400,305.5526,54.4438,0,U,43623,999,3628,0,-.71E-6,0
BEIDOU-3 M16,2018-078A,2024-01-20T13:42:37.211328,1.86232163,.0007872,54.8211,330.5698,4.4555,355.5448,0,U,43647,999,3579,0,-.112E-5,0
BEIDOU-3 M15,2018-078B,2024-01-18T00:22:30.969408,1.86231829,.0004741,54.8187,330.6613,5.7358,354.2682,0,U,43648,999,3576,0,-.98E-6,0
BEIDOU-3 G1,2018-085A,2024-01-20T15:46:34.025664,1.00273895,.0001781,1.8347,116.2038,328.0013,51.9789,0,U,43683,999,1925,0,-.275E-5,0
COSMOS 2529,2018-086A,2024-01-18T09:10:06.210912,2.13101989,.0006637,64.3051,222.3978,265.8809,94.0920,0,U,43687,999,4051,0,.99E-6,0
BEIDOU-3 M17,2018-093A,2024-01-19T18:35:47.410656,1.86228177,.0006214,54.2364,212.1512,294.4133,65.5509,0,U,43706,999,3514,0,.11E-5,0
BEIDOU-3 M18,2018-093B,2024-01-20T04:16:47.176320,1.86229711,.0006014,54.2371,212.1293,336.1720,23.8294,0,U,43707,999,3516,0,.11E-5,0
NAVSTAR 77 (USA 289),2018-109A,2024-01-20T17:46:52.286880,2.00573029,.0028474,55.2411,126.8950,192.5135,332.7185,0,U,43873,999,3740,0,-.41E-6,0
BEIDOU-3 IGSO-1,2019-023A,2023-12-25T20:32:05.404704,1.00248909,.0023834,57.3835,47.0551,204.1671,266.3544,0,U,44204,999,1727,0,-.224E-5,0
BEIDOU-2 G8,2019-027A,2024-01-20T15:19:39.726336,1.00267305,.0004263,1.5822,72.6631,182.7727,238.4321,0,U,44231,999,1727,0,-.246E-5,0
COSMOS 2534,2019-030A,2024-01-20T13:02:44.199168,2.13101950,.0009335,64.3777,222.2634,293.0417,59.4024,0,U,44299,999,3619,0,.112E-5,0
BEIDOU-3 IGSO-2,2019-035A,2024-01-19T07:12:42.425856,1.00287457,.0031529,55.1687,166.5840,200.9223,337.5273,0,U,44337,999,1684,0,-.94E-6,0
NAVSTAR 78 (USA 293),2019-056A,2024-01-20T09:22:13.825920,2.00568758,.0038759,55.8382,5.9716,190.7191,338.3809,0,U,44506,999,3244,0,-.9E-6,0
BEIDOU-3 M24,2019-061A,2024-01-19T17:05:14.834400,1.86231298,.0008641,54.4637,212.4105,12.7167,347.3346,0,U,44542,999,2941,0,.111E-5,0
BEIDOU-3 M23,2019-061B,2024-01-20T11:11:11.105664,1.86231647,.0005338,54.4622,212.3538,12.2103,45.5019,0,U,44543,999,2943,0,.11E-5,0
BEIDOU-3 IGSO-3,2019-073A,2024-01-20T03:35:14.226144,1.00295049,.0034741,56.3021,290.3028,182.2495,177.7816,0,U,44709,999,1562,0,-.201E-5,0
BEIDOU-3 M22,2019-078A,2024-01-20T02:16:02.675424,1.86231959,.0006712,54.6695,330.5365,9.3711,350.6356,0,U,44793,999,2827,0,-.11E-5,0
BEIDOU-3 M21,2019-078B,2024-01-19T03:37:07.521600,1.86232431,.0004806,54.6442,330.5485,358.8946,1.1006,0,U,44794,999,2826,0,-.106E-5,0
